# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,01/01/2009 00:00 UTC,29.74,17.6,,61.92,5.75,250.0,,,,,,1.0,,,,10.0,,,,,,,,6.63,,WSW,29.09,29.62,,Clear
KIGQ,01/01/2009 00:25 UTC,29.74,17.6,,61.92,6.91,260.0,,,,,,1.0,,,,10.0,,,,,,,,6.63,,W,29.09,29.62,,Clear
KIGQ,01/01/2009 00:45 UTC,29.75,17.6,,61.92,5.75,260.0,,,,,,1.0,,,,10.0,,,,,,,,6.63,,W,29.1,29.63,,Clear
KIGQ,01/01/2009 01:05 UTC,29.75,17.6,,61.92,3.44,280.0,,,,,,1.0,,,,10.0,,,,,,,,6.63,,W,29.1,29.63,,Clear
KIGQ,01/01/2009 01:25 UTC,29.74,17.6,,61.92,3.44,280.0,,,,,,1.0,,,,10.0,,,,,,,,6.63,,W,29.09,29.62,,Clear
KIGQ,01/01/2009 01:45 UTC,29.74,17.6,,61.92,3.44,260.0,,,,,,1.0,,,,10.0,,,,,,,,6.63,,W,29.09,29.62,,Clear
KIGQ,01/01/2009 02:05 UTC,29.74,15.8,,66.95,3.44,250.0,,,,,,1.0,,,,10.0,,,,,,,,6.65,,WSW,29.09,29.63,,Clear
KIGQ,01/01/2009 02:25 UTC,29.74,15.8,,72.65,4.61,250.0,,,,,,1.0,,,,10.0,,,,,,,,8.48,,WSW,29.09,29.62,,Clear
KIGQ,01/01/2009 02:45 UTC,29.72,15.8,,72.65,3.44,240.0,,,,,,1.0,,,,10.0,,,,,,,,8.48,,WSW,29.07,29.6,,Clear
